"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","condition","shape","image_path","surprisal","n_sides","text_response","word_count"
"","","","","","survey-text","10","2.0.0","4058550","po699y11ppv","lion","49322","","{""image_description"":""an angled trapezoid with an isosceles attached to it""}","study","19","stimuli/19.jpg","6604.19","6","an angled trapezoid with an isosceles attached to it","9"
"","","","","","survey-text","11","2.0.0","4177720","po699y11ppv","lion","118668","","{""image_description"":""a sideways right triangle with a rectangle attached with two more triangles on the left""}","study","64","stimuli/64.jpg","6822.22","15","a sideways right triangle with a rectangle attached with two more triangles on the left","15"
"","","","","","survey-text","12","2.0.0","4219848","po699y11ppv","lion","41626","","{""image_description"":""a spearhead with a box coming out of the side of it""}","study","98","stimuli/98.jpg","6906.48","22","a spearhead with a box coming out of the side of it","12"
"","","","","","survey-text","13","2.0.0","4259887","po699y11ppv","lion","39534","","{""image_description"":""has 5 points the do not linearly connect""}","study","94","stimuli/94.jpg","6965.94","21","has 5 points the do not linearly connect","8"
"","","","","","survey-text","14","2.0.0","4294915","po699y11ppv","lion","34523","","{""image_description"":""looks like a tree but the trunk has a rectangle and a triangle coming out of the sides of it""}","study","101","stimuli/101.jpg","6963.9","23","looks like a tree but the trunk has a rectangle and a triangle coming out of the sides of it","20"
"","","","","","survey-text","15","2.0.0","4344521","po699y11ppv","lion","49102","","{""image_description"":""kind of like a piece of paper but at the top there is a bump and the right and left sides are slightly curved""}","study","35","stimuli/35.jpg","6698.42","9","kind of like a piece of paper but at the top there is a bump and the right and left sides are slightly curved","24"
"","","","","","survey-text","16","2.0.0","4422251","po699y11ppv","lion","77227","","{""image_description"":""half of a christmas tree with half a flag pole with a flag that is triangular""}","study","74","stimuli/74.jpg","6769.21","17","half of a christmas tree with half a flag pole with a flag that is triangular","16"
"","","","","","survey-text","17","2.0.0","4531638","po699y11ppv","lion","108883","","{""image_description"":""the right half is made op of four spikes, the left half is two rectangles on the top and one triangle on the bottom""}","study","92","stimuli/92.jpg","6886.05","21","the right half is made op of four spikes, the left half is two rectangles on the top and one triangle on the bottom","24"
"","","","","","survey-text","18","2.0.0","4604714","po699y11ppv","lion","72570","","{""image_description"":""looks like an axe that has a head the same size as a handle. the head also is more like a blob shape""}","study","56","stimuli/56.jpg","6726.19","14","looks like an axe that has a head the same size as a handle. the head also is more like a blob shape","23"
"","","","","","survey-text","19","2.0.0","4750468","po699y11ppv","lion","145253","","{""image_description"":""two triangle on the bottom left attached to an upside down heel above it. on the right there is a triangle on the bottom and a hatchetlike shape on the top""}","study","148","stimuli/148.jpg","7141.91","32","two triangle on the bottom left attached to an upside down heel above it. on the right there is a triangle on the bottom and a hatchetlike shape on the top","31"
"","","","","","survey-text","20","2.0.0","4784667","po699y11ppv","lion","33694","","{""image_description"":""looks like a tank but the bottom part is a swan""}","study","73","stimuli/73.jpg","6798.06","17","looks like a tank but the bottom part is a swan","11"
"","","","","","survey-text","21","2.0.0","4827647","po699y11ppv","lion","42478","","{""image_description"":""a rectangle with three weird triangles on the right of it""}","study","104","stimuli/104.jpg","6941.74","23","a rectangle with three weird triangles on the right of it","11"
"","","","","","survey-text","22","2.0.0","4999961","po699y11ppv","lion","171813","","{""image_description"":""a thing with two sharp ears, a triangle sticking out the left size, two rectangular legs with a triangle on the right one and a claw on top of that""}","study","144","stimuli/144.jpg","7102.03","31","a thing with two sharp ears, a triangle sticking out the left size, two rectangular legs with a triangle on the right one and a claw on top of that","30"
"","","","","","survey-text","23","2.0.0","5088472","po699y11ppv","lion","88008","","{""image_description"":""a triangle but the bottom veers out to the right and then connects about 1/3 way up ""}","study","25","stimuli/25.jpg","6595.51","7","a triangle but the bottom veers out to the right and then connects about 1/3 way up ","18"
"","","","","","survey-text","24","2.0.0","5195843","po699y11ppv","lion","106868","","{""image_description"":""a long rectangle with an equilateral connect to the bottom and a square with a rectangle on the side connected to the top""}","study","27","stimuli/27.jpg","6627.84","8","a long rectangle with an equilateral connect to the bottom and a square with a rectangle on the side connected to the top","23"
"","","","","","survey-text","25","2.0.0","5244798","po699y11ppv","lion","48450","","{""Q0"":""complexity in the mind versus complexity of real objects"",""Q1"":""No"",""Q2"":""Yes"",""Q3"":""No""}","","","","","","",""
"","","","","","html-keyboard-response","26","2.0.0","5261022","po699y11ppv","lion","16220","<p style=""width:900px;"">Congratulations! You have completed the visual complexity experiment. You received visual stimuli of varying complexity and was asked to describe them. We are collecting data to show the relationship between complex objects and events in the real world and their representations in the mind. We want to know if there is an inverted U-shaped relationship between the two, meaning the length of the descriptions of the stimuli would increase as their complexity increases, hit a plateau point of maximum of description length where they would then begin the decrease as the stimuli gets increasingly complex still. Thanks for participating!</p>"," ","","","","","","",""
"true","","","","","fullscreen","27","null","5262026","po699y11ppv","lion","null","","","","","","","","",""
